Datetime,Lat.,Lon.,Total_SO2,OMTO3_O3,DateforKepler
20180915T044633361Z,31.55,121.12,-0.37799999999999995,280.893,2018/09/15 04:46:33.361
20180915T044640850Z,31.98,120.98,-0.157,280.735,2018/09/15 04:46:40.850
20180915T044618385Z,30.81,121.94,-0.10400000000000001,281.512,2018/09/15 04:46:18.385
20180915T044625873Z,31.24,121.81,0.19399999999999998,280.08,2018/09/15 04:46:25.873
20180915T044633361Z,31.68,121.67,-0.129,278.518,2018/09/15 04:46:33.361
20180915T044625873Z,31.36,122.33,0.055,280.258,2018/09/15 04:46:25.873
20180916T042740353Z,30.43,120.94,-0.182,272.218,2018/09/16 04:27:40.353
20180916T042747841Z,30.85,120.78,-0.039,267.003,2018/09/16 04:27:47.841
20180916T042755330Z,31.28,120.62,0.075,273.85,2018/09/16 04:27:55.330
20180916T042740353Z,30.78,121.78,0.077,272.089,2018/09/16 04:27:40.353
20180916T042747841Z,31.21,121.63,0.028999999999999998,271.384,2018/09/16 04:27:47.841
20180916T042755330Z,31.63,121.47,0.3,274.173,2018/09/16 04:27:55.330
20180916T042802818Z,32.06,121.31,-0.153,276.96,2018/09/16 04:28:02.818
20180916T042747841Z,31.5,122.4,0.08,275.808,2018/09/16 04:27:47.841
20180918T053024385Z,30.51,120.96,-0.244,266.73900000000003,2018/09/18 05:30:24.385
20180918T053031874Z,30.94,120.88,0.17600000000000002,266.569,2018/09/18 05:30:31.874
20180918T053039362Z,31.38,120.79,-0.621,267.861,2018/09/18 05:30:39.362
20180918T053024385Z,30.44,121.89,-0.373,266.443,2018/09/18 05:30:24.385
20180918T053031874Z,30.87,121.81,0.048,267.512,2018/09/18 05:30:31.874
20180918T053039362Z,31.31,121.73,-0.126,268.278,2018/09/18 05:30:39.362
20180918T053046850Z,31.75,121.64,-0.053,269.969,2018/09/18 05:30:46.850
20180919T051123880Z,30.5,121.0,-0.08900000000000001,265.858,2018/09/19 05:11:23.880
20180919T051131368Z,30.94,120.89,-0.36700000000000005,267.199,2018/09/19 05:11:31.368
20180919T051138856Z,31.38,120.78,0.006,267.678,2018/09/19 05:11:38.856
20180919T051123880Z,30.54,121.55,0.106,265.622,2018/09/19 05:11:23.880
20180919T051131368Z,30.98,121.45,0.061,264.82,2018/09/19 05:11:31.368
20180919T051138856Z,31.42,121.34,0.044000000000000004,267.221,2018/09/19 05:11:38.856
20180919T051146345Z,31.86,121.23,0.037000000000000005,264.476,2018/09/19 05:11:46.345
20180919T051123880Z,30.58,122.14,0.031,266.72700000000003,2018/09/19 05:11:23.880
20180919T051131368Z,31.01,122.03,0.023,260.83799999999997,2018/09/19 05:11:31.368
20180919T051138856Z,31.45,121.93,-0.239,264.147,2018/09/19 05:11:38.856
20180919T051146345Z,31.89,121.82,-0.122,260.31,2018/09/19 05:11:46.345
20180920T045238340Z,30.75,120.93,0.46799999999999997,262.438,2018/09/20 04:52:38.340
20180920T045245829Z,31.18,120.8,-0.731,248.768,2018/09/20 04:52:45.829
20180920T045253317Z,31.62,120.66,-0.314,257.92900000000003,2018/09/20 04:52:53.317
20180920T045230852Z,30.42,121.57,0.312,264.961,2018/09/20 04:52:30.852
20180920T045238340Z,30.85,121.44,0.775,245.292,2018/09/20 04:52:38.340
20180920T045245829Z,31.29,121.31,-0.629,237.30700000000002,2018/09/20 04:52:45.829
20180920T045253317Z,31.72,121.18,-1.0090000000000001,249.745,2018/09/20 04:52:53.317
20180920T045230852Z,30.51,122.07,0.435,256.348,2018/09/20 04:52:30.852
20180920T045238340Z,30.95,121.95,-0.39399999999999996,240.28,2018/09/20 04:52:38.340
20180920T045245829Z,31.38,121.82,-0.11900000000000001,240.653,2018/09/20 04:52:45.829
20180920T045253317Z,31.82,121.69,-0.099,252.062,2018/09/20 04:52:53.317
20180920T045238340Z,31.04,122.44,0.006999999999999999,247.917,2018/09/20 04:52:38.340
20180920T045245829Z,31.47,122.32,0.102,249.736,2018/09/20 04:52:45.829
20180921T043352813Z,30.47,121.18,0.051,281.36,2018/09/21 04:33:52.813
20180921T043400301Z,30.9,121.03,-0.05,280.717,2018/09/21 04:34:00.301
20180921T043407789Z,31.33,120.88,-0.071,272.861,2018/09/21 04:34:07.789
20180921T043415278Z,31.76,120.72,-0.13699999999999998,266.027,2018/09/21 04:34:15.278
20180921T043352813Z,30.72,121.89,-0.124,270.775,2018/09/21 04:33:52.813
20180921T043400301Z,31.15,121.74,-0.35,270.235,2018/09/21 04:34:00.301
20180921T043407789Z,31.58,121.59,-0.027999999999999997,273.677,2018/09/21 04:34:07.789
20180921T043415278Z,32.01,121.44,-0.157,257.08799999999997,2018/09/21 04:34:15.278
20180921T043400301Z,31.36,122.41,-0.043,261.875,2018/09/21 04:34:00.301
20180922T041522245Z,30.62,121.65,0.075,274.726,2018/09/22 04:15:22.245
20180922T041529734Z,31.04,121.47,-0.332,275.776,2018/09/22 04:15:29.734
20180922T041537222Z,31.47,121.3,-0.040999999999999995,279.123,2018/09/22 04:15:37.222
20180922T041544710Z,31.89,121.13,-0.21100000000000002,273.742,2018/09/22 04:15:44.710
20180923T053650838Z,30.53,121.32,0.556,267.85,2018/09/23 05:36:50.838
20180923T053658326Z,30.97,121.24,-0.711,273.191,2018/09/23 05:36:58.326
20180923T053705815Z,31.41,121.16,0.053,274.38,2018/09/23 05:37:05.815
20180923T053713303Z,31.85,121.08,0.221,274.873,2018/09/23 05:37:13.303
20180923T053705815Z,31.24,122.38,0.049,271.73400000000004,2018/09/23 05:37:05.815
20180924T051750327Z,30.79,120.5,0.098,295.91,2018/09/24 05:17:50.327
20180924T051757815Z,31.22,120.39,-0.011000000000000001,298.899,2018/09/24 05:17:57.815
20180924T051742839Z,30.37,121.22,-0.078,295.033,2018/09/24 05:17:42.839
20180924T051750327Z,30.81,121.12,-0.32899999999999996,295.246,2018/09/24 05:17:50.327
20180924T051757815Z,31.25,121.01,-0.268,297.584,2018/09/24 05:17:57.815
20180924T051805304Z,31.69,120.91,-0.08900000000000001,300.194,2018/09/24 05:18:05.304
20180924T051742839Z,30.39,121.87,0.46,294.35200000000003,2018/09/24 05:17:42.839
20180924T051750327Z,30.82,121.77,0.125,295.312,2018/09/24 05:17:50.327
20180924T051757815Z,31.26,121.67,0.043,297.017,2018/09/24 05:17:57.815
20180924T051805304Z,31.7,121.57,-0.086,300.255,2018/09/24 05:18:05.304
20180924T051757815Z,31.26,122.38,-0.087,296.70599999999996,2018/09/24 05:17:57.815
20180925T045849819Z,30.37,121.04,-0.226,283.193,2018/09/25 04:58:49.819
20180925T045857307Z,30.81,120.92,-0.077,286.277,2018/09/25 04:58:57.307
20180925T045904795Z,31.25,120.79,0.153,289.82099999999997,2018/09/25 04:59:04.795
20180925T045912284Z,31.68,120.67,0.483,292.64,2018/09/25 04:59:12.284
20180925T045849819Z,30.43,121.39,-0.5,284.26599999999996,2018/09/25 04:58:49.819
20180925T045857307Z,30.87,121.27,-0.445,287.111,2018/09/25 04:58:57.307
20180925T045904795Z,31.3,121.14,-0.9690000000000001,285.325,2018/09/25 04:59:04.795
20180925T045912284Z,31.74,121.02,0.273,292.369,2018/09/25 04:59:12.284
20180925T045849819Z,30.47,121.64,-0.078,288.682,2018/09/25 04:58:49.819
20180925T045857307Z,30.91,121.52,1.453,287.895,2018/09/25 04:58:57.307
20180925T045904795Z,31.34,121.39,-0.129,287.10900000000004,2018/09/25 04:59:04.795
20180925T045912284Z,31.78,121.27,0.275,291.918,2018/09/25 04:59:12.284
20180925T045849819Z,30.53,122.03,0.149,290.25,2018/09/25 04:58:49.819
20180925T045857307Z,30.96,121.91,0.107,290.77299999999997,2018/09/25 04:58:57.307
20180925T045904795Z,31.4,121.79,-0.065,290.66200000000003,2018/09/25 04:59:04.795
20180925T045912284Z,31.84,121.67,-0.046,292.372,2018/09/25 04:59:12.284
20180925T045857307Z,31.03,122.42,-0.124,292.893,2018/09/25 04:58:57.307
20180925T045904795Z,31.47,122.3,0.11800000000000001,293.371,2018/09/25 04:59:04.795
20180926T044010764Z,31.0,122.27,-0.021,278.60900000000004,2018/09/26 04:40:10.764
20180926T044018252Z,31.43,122.13,0.08,285.478,2018/09/26 04:40:18.252
20180926T044025740Z,31.86,121.99,-0.07,284.72,2018/09/26 04:40:25.740
20180926T044010764Z,30.65,121.06,-1.016,266.5,2018/09/26 04:40:10.764
20180926T044018252Z,31.08,120.91,0.03,266.933,2018/09/26 04:40:18.252
20180926T044025740Z,31.51,120.77,-0.192,276.317,2018/09/26 04:40:25.740
20180926T044003275Z,30.4,121.82,0.19399999999999998,264.788,2018/09/26 04:40:03.275
20180926T044010764Z,30.83,121.68,-0.20600000000000002,267.715,2018/09/26 04:40:10.764
20180926T044018252Z,31.27,121.54,-0.069,279.634,2018/09/26 04:40:18.252
20180926T044025740Z,31.7,121.39,0.69,281.421,2018/09/26 04:40:25.740
20180927T042130240Z,30.31,121.46,-0.49200000000000005,281.046,2018/09/27 04:21:30.240
20180927T042137728Z,30.74,121.29,-0.04,282.095,2018/09/27 04:21:37.728
20180927T042145217Z,31.16,121.13,-0.203,283.847,2018/09/27 04:21:45.217
20180927T042152705Z,31.59,120.96,0.142,284.83299999999997,2018/09/27 04:21:52.705
20180927T042137728Z,31.17,122.24,0.021,284.515,2018/09/27 04:21:37.728
20180927T042145217Z,31.59,122.07,-0.10400000000000001,285.926,2018/09/27 04:21:45.217
20180928T054316283Z,30.53,120.93,-0.268,275.279,2018/09/28 05:43:16.283
20180928T054323771Z,30.97,120.86,0.299,276.04,2018/09/28 05:43:23.771
20180928T054331259Z,31.41,120.79,0.111,277.87,2018/09/28 05:43:31.259
20180929T052407277Z,30.53,120.97,-0.11,281.32599999999996,2018/09/29 05:24:07.277
20180929T052414765Z,30.96,120.88,0.746,280.872,2018/09/29 05:24:14.765
20180929T052422253Z,31.4,120.78,0.289,279.615,2018/09/29 05:24:22.253
20180929T052407277Z,30.51,121.74,-0.001,279.781,2018/09/29 05:24:07.277
20180929T052414765Z,30.95,121.64,0.087,280.587,2018/09/29 05:24:14.765
20180929T052422253Z,31.39,121.55,0.287,279.638,2018/09/29 05:24:22.253
20180929T052429742Z,31.83,121.46,-0.07200000000000001,278.23400000000004,2018/09/29 05:24:29.742
20180929T052422253Z,31.34,122.4,0.099,279.452,2018/09/29 05:24:22.253
20180930T050514250Z,30.77,120.92,0.20800000000000002,281.83299999999997,2018/09/30 05:05:14.250
20180930T050521738Z,31.2,120.8,0.612,279.506,2018/09/30 05:05:21.738
20180930T050529226Z,31.64,120.68,0.669,281.186,2018/09/30 05:05:29.226
20180930T050506762Z,30.39,121.54,0.41100000000000003,283.269,2018/09/30 05:05:06.762
20180930T050514250Z,30.83,121.43,0.836,282.132,2018/09/30 05:05:14.250
20180930T050521738Z,31.27,121.31,0.243,280.996,2018/09/30 05:05:21.738
20180930T050529226Z,31.7,121.2,0.28300000000000003,281.51,2018/09/30 05:05:29.226
20180930T050514250Z,30.88,121.95,0.38299999999999995,281.89099999999996,2018/09/30 05:05:14.250
20180930T050521738Z,31.32,121.84,0.16,280.051,2018/09/30 05:05:21.738
20180930T050529226Z,31.76,121.72,-0.136,281.80400000000003,2018/09/30 05:05:29.226
20180930T050521738Z,31.37,122.38,-0.044000000000000004,280.665,2018/09/30 05:05:21.738
20181001T044627718Z,30.77,120.77,0.15,281.41900000000004,2018/10/01 04:46:27.718
20181001T044635206Z,31.2,120.63,-0.053,279.289,2018/10/01 04:46:35.206
20181001T044620230Z,30.47,121.47,0.436,281.522,2018/10/01 04:46:20.230
20181001T044627718Z,30.91,121.34,0.044000000000000004,281.242,2018/10/01 04:46:27.718
20181001T044635206Z,31.34,121.2,0.067,279.334,2018/10/01 04:46:35.206
20181001T044642695Z,31.78,121.06,-0.35,276.834,2018/10/01 04:46:42.695
20181001T044620230Z,30.6,122.01,0.156,281.749,2018/10/01 04:46:20.230
20181001T044627718Z,31.04,121.88,-0.105,280.526,2018/10/01 04:46:27.718
20181001T044635206Z,31.47,121.74,-0.062,281.282,2018/10/01 04:46:35.206
20181001T044642695Z,31.91,121.61,0.013000000000000001,278.851,2018/10/01 04:46:42.695
20181001T044627718Z,31.15,122.41,0.08900000000000001,280.606,2018/10/01 04:46:27.718
20181001T044635206Z,31.59,122.27,-0.253,281.046,2018/10/01 04:46:35.206
20181002T042748679Z,30.63,120.87,-0.018000000000000002,282.08099999999996,2018/10/02 04:27:48.679
20181002T042756167Z,31.06,120.71,1.386,282.774,2018/10/02 04:27:56.167
20181002T042803655Z,31.48,120.55,0.122,283.466,2018/10/02 04:28:03.655
20181002T042741190Z,30.55,121.87,-0.094,282.46299999999997,2018/10/02 04:27:41.190
20181002T042748679Z,30.98,121.72,-0.018000000000000002,281.54,2018/10/02 04:27:48.679
20181002T042756167Z,31.41,121.56,0.28300000000000003,283.66900000000004,2018/10/02 04:27:56.167
20181002T042803655Z,31.84,121.4,0.17600000000000002,285.524,2018/10/02 04:28:03.655
20181004T053030720Z,30.66,120.94,0.615,268.319,2018/10/04 05:30:30.720
20181004T053038209Z,31.1,120.85,0.439,269.895,2018/10/04 05:30:38.209
20181004T053045697Z,31.53,120.76,1.439,272.047,2018/10/04 05:30:45.697
20181004T053030720Z,30.59,121.87,-0.006999999999999999,266.357,2018/10/04 05:30:30.720
20181004T053038209Z,31.02,121.79,-0.10300000000000001,265.835,2018/10/04 05:30:38.209
20181004T053045697Z,31.46,121.7,-0.545,266.976,2018/10/04 05:30:45.697
20181004T053053185Z,31.9,121.62,0.022000000000000002,269.807,2018/10/04 05:30:53.185
20181005T051129201Z,30.63,120.97,-0.044000000000000004,253.065,2018/10/05 05:11:29.201
20181005T051136689Z,31.07,120.86,-0.9,246.142,2018/10/05 05:11:36.689
20181005T051144178Z,31.5,120.75,0.36200000000000004,243.41299999999998,2018/10/05 05:11:44.178
20181005T051129201Z,30.67,121.53,0.10400000000000001,252.035,2018/10/05 05:11:29.201
20181005T051136689Z,31.11,121.42,-0.011000000000000001,256.786,2018/10/05 05:11:36.689
20181005T051144178Z,31.55,121.31,-0.327,253.391,2018/10/05 05:11:44.178
20181005T051151666Z,31.99,121.2,-0.042,251.93,2018/10/05 05:11:51.666
20181005T051129201Z,30.7,122.11,0.07400000000000001,242.85299999999998,2018/10/05 05:11:29.201
20181005T051136689Z,31.14,122.01,-0.059000000000000004,243.715,2018/10/05 05:11:36.689
20181005T051144178Z,31.58,121.9,-0.153,243.075,2018/10/05 05:11:44.178
20181006T045236190Z,30.47,121.01,0.055999999999999994,261.341,2018/10/06 04:52:36.190
20181006T045243678Z,30.91,120.88,0.021,261.41900000000004,2018/10/06 04:52:43.678
20181006T045251166Z,31.35,120.75,0.193,261.491,2018/10/06 04:52:51.166
20181006T045236190Z,30.58,121.53,0.018000000000000002,261.987,2018/10/06 04:52:36.190
20181006T045243678Z,31.01,121.4,-0.015,261.048,2018/10/06 04:52:43.678
20181006T045251166Z,31.45,121.27,0.284,261.245,2018/10/06 04:52:51.166
20181006T045258655Z,31.89,121.14,-0.28600000000000003,262.447,2018/10/06 04:52:58.655
20181006T045236190Z,30.67,122.03,0.17300000000000001,261.323,2018/10/06 04:52:36.190
20181006T045243678Z,31.11,121.9,0.40700000000000003,261.939,2018/10/06 04:52:43.678
20181006T045251166Z,31.55,121.77,0.532,264.20599999999996,2018/10/06 04:52:51.166
20181006T045258655Z,31.98,121.64,0.114,266.473,2018/10/06 04:52:58.655
20181006T045243678Z,31.2,122.4,0.024,262.606,2018/10/06 04:52:43.678
20181006T045251166Z,31.64,122.27,-0.094,263.23,2018/10/06 04:52:51.166
20181007T043357144Z,30.61,121.13,0.466,263.712,2018/10/07 04:33:57.144
20181007T043404632Z,31.04,120.98,-0.193,266.875,2018/10/07 04:34:04.632
20181007T043412120Z,31.47,120.83,-0.14400000000000002,268.47700000000003,2018/10/07 04:34:12.120
20181007T043349656Z,30.42,121.99,-0.05,264.44599999999997,2018/10/07 04:33:49.656
20181007T043357144Z,30.85,121.84,-0.442,264.996,2018/10/07 04:33:57.144
20181007T043404632Z,31.29,121.69,0.141,265.901,2018/10/07 04:34:04.632
20181007T043412120Z,31.72,121.54,0.41100000000000003,268.462,2018/10/07 04:34:12.120
20181007T043404632Z,31.5,122.36,0.1,267.68,2018/10/07 04:34:04.632
20181008T041525586Z,30.74,121.6,0.172,263.91200000000003,2018/10/08 04:15:25.586
20181008T041533075Z,31.16,121.43,-0.9,265.91900000000004,2018/10/08 04:15:33.075
20181008T041540563Z,31.58,121.26,0.62,262.397,2018/10/08 04:15:40.563
20181008T041548051Z,32.0,121.08,-0.626,262.38599999999997,2018/10/08 04:15:48.051
20181009T053654168Z,30.67,121.29,0.163,267.341,2018/10/09 05:36:54.168
20181009T053701657Z,31.11,121.21,-0.804,269.861,2018/10/09 05:37:01.657
20181009T053709145Z,31.55,121.13,1.128,268.983,2018/10/09 05:37:09.145
20181009T053716633Z,31.99,121.06,0.589,267.382,2018/10/09 05:37:16.633
20181009T053701657Z,30.95,122.43,-0.19899999999999998,262.238,2018/10/09 05:37:01.657
20181009T053709145Z,31.38,122.36,-0.135,266.805,2018/10/09 05:37:09.145
20181010T051752658Z,30.9,120.47,0.897,280.278,2018/10/10 05:17:52.658
20181010T051745170Z,30.49,121.19,-0.363,274.89599999999996,2018/10/10 05:17:45.170
20181010T051752658Z,30.93,121.08,2.8539999999999996,278.764,2018/10/10 05:17:52.658
20181010T051800146Z,31.37,120.98,-0.243,282.63,2018/10/10 05:18:00.146
20181010T051807635Z,31.81,120.88,-0.066,288.29400000000004,2018/10/10 05:18:07.635
20181010T051745170Z,30.5,121.84,0.292,273.557,2018/10/10 05:17:45.170
20181010T051752658Z,30.94,121.74,-0.6709999999999999,275.445,2018/10/10 05:17:52.658
20181010T051800146Z,31.38,121.64,-0.17800000000000002,279.08299999999997,2018/10/10 05:18:00.146
20181010T051807635Z,31.82,121.54,0.172,286.065,2018/10/10 05:18:07.635
20181010T051800146Z,31.38,122.35,-1.245,278.05400000000003,2018/10/10 05:18:00.146
20181011T045851140Z,30.47,121.01,0.402,295.4,2018/10/11 04:58:51.140
20181011T045858628Z,30.9,120.89,-0.217,296.027,2018/10/11 04:58:58.628
20181011T045906116Z,31.34,120.76,0.6659999999999999,297.086,2018/10/11 04:59:06.116
20181011T045851140Z,30.52,121.36,-0.282,294.358,2018/10/11 04:58:51.140
20181011T045858628Z,30.96,121.23,0.401,295.03700000000003,2018/10/11 04:58:58.628
20181011T045906116Z,31.4,121.11,-0.504,296.861,2018/10/11 04:59:06.116
20181011T045913604Z,31.84,120.99,-0.096,299.393,2018/10/11 04:59:13.604
20181011T045851140Z,30.56,121.6,-0.9690000000000001,294.464,2018/10/11 04:58:51.140
20181011T045858628Z,31.0,121.48,0.657,294.423,2018/10/11 04:58:58.628
20181011T045906116Z,31.44,121.36,0.306,296.418,2018/10/11 04:59:06.116
20181011T045913604Z,31.87,121.24,-0.542,299.129,2018/10/11 04:59:13.604
20181011T045851140Z,30.62,122.0,0.109,293.737,2018/10/11 04:58:51.140
20181011T045858628Z,31.06,121.88,-0.275,295.204,2018/10/11 04:58:58.628
20181011T045906116Z,31.5,121.76,-0.032,296.444,2018/10/11 04:59:06.116
20181011T045913604Z,31.93,121.64,0.055,298.893,2018/10/11 04:59:13.604
20181011T045858628Z,31.13,122.38,-0.059000000000000004,294.828,2018/10/11 04:58:58.628
20181011T045906116Z,31.56,122.27,-0.24,296.101,2018/10/11 04:59:06.116
20181012T044012101Z,31.12,122.22,-0.11699999999999999,294.716,2018/10/12 04:40:12.101
20181012T044019589Z,31.56,122.08,0.07400000000000001,297.47,2018/10/12 04:40:19.589
20181012T044004613Z,30.35,121.15,0.132,295.719,2018/10/12 04:40:04.613
20181012T044012101Z,30.78,121.01,-0.42200000000000004,295.22,2018/10/12 04:40:12.101
20181012T044019589Z,31.21,120.86,-0.281,296.77299999999997,2018/10/12 04:40:19.589
20181012T044027078Z,31.64,120.72,-0.10099999999999999,295.927,2018/10/12 04:40:27.078
20181012T044004613Z,30.53,121.77,0.281,296.784,2018/10/12 04:40:04.613
20181012T044012101Z,30.96,121.63,-0.034,294.498,2018/10/12 04:40:12.101
20181012T044019589Z,31.39,121.49,-0.12300000000000001,296.856,2018/10/12 04:40:19.589
20181012T044027078Z,31.83,121.34,-0.32799999999999996,298.024,2018/10/12 04:40:27.078
20181013T042133047Z,30.56,121.35,-0.063,285.108,2018/10/13 04:21:33.047
20181013T042140535Z,30.98,121.19,0.20199999999999999,289.012,2018/10/13 04:21:40.535
20181013T042148023Z,31.41,121.02,0.23,293.664,2018/10/13 04:21:48.023
20181013T042155512Z,31.83,120.85,0.45899999999999996,296.018,2018/10/13 04:21:55.512
20181013T042133047Z,30.99,122.3,0.44299999999999995,294.88599999999997,2018/10/13 04:21:33.047
20181013T042140535Z,31.41,122.14,0.06,299.041,2018/10/13 04:21:40.535
20181013T042148023Z,31.84,121.97,0.081,301.824,2018/10/13 04:21:48.023
20181014T054315599Z,30.6,120.89,1.1909999999999998,253.71200000000002,2018/10/14 05:43:15.599
20181014T054323087Z,31.03,120.82,0.5920000000000001,255.56400000000002,2018/10/14 05:43:23.087
20181014T054330575Z,31.47,120.75,0.156,257.182,2018/10/14 05:43:30.575
20181015T052406612Z,30.59,120.93,-0.32899999999999996,255.84,2018/10/15 05:24:06.612
20181015T052414101Z,31.03,120.83,0.309,253.076,2018/10/15 05:24:14.101
20181015T052421589Z,31.47,120.74,-0.07200000000000001,252.90200000000002,2018/10/15 05:24:21.589
20181015T052406612Z,30.58,121.69,-0.273,255.713,2018/10/15 05:24:06.612
20181015T052414101Z,31.01,121.6,-0.397,253.03599999999997,2018/10/15 05:24:14.101
20181015T052421589Z,31.45,121.51,-1.1179999999999999,251.59900000000002,2018/10/15 05:24:21.589
20181015T052429077Z,31.89,121.42,0.38799999999999996,254.435,2018/10/15 05:24:29.077
20181015T052414101Z,30.97,122.44,0.632,256.39599999999996,2018/10/15 05:24:14.101
20181015T052421589Z,31.41,122.35,0.5720000000000001,254.38400000000001,2018/10/15 05:24:21.589
20181016T050506098Z,30.4,120.98,-0.28,281.085,2018/10/16 05:05:06.098
20181016T050513586Z,30.84,120.87,-0.326,280.853,2018/10/16 05:05:13.586
20181016T050521075Z,31.28,120.75,0.511,279.204,2018/10/16 05:05:21.075
20181016T050528563Z,31.72,120.63,0.063,280.291,2018/10/16 05:05:28.563
20181016T050506098Z,30.46,121.49,0.027000000000000003,282.629,2018/10/16 05:05:06.098
20181016T050513586Z,30.9,121.38,-0.555,281.858,2018/10/16 05:05:13.586
20181016T050521075Z,31.34,121.26,-0.426,279.906,2018/10/16 05:05:21.075
20181016T050528563Z,31.78,121.15,-0.004,280.188,2018/10/16 05:05:28.563
20181016T050506098Z,30.52,122.01,-0.015,281.712,2018/10/16 05:05:06.098
20181016T050513586Z,30.96,121.9,0.055,283.668,2018/10/16 05:05:13.586
20181016T050521075Z,31.39,121.79,-0.153,281.52,2018/10/16 05:05:21.075
20181016T050528563Z,31.83,121.67,0.11699999999999999,280.754,2018/10/16 05:05:28.563
