from_date,to_date,station,stat_time_tot
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HOUSTON STREET-VARICK ST,11148.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,33RD STREET-QUEENS BLVD,8369.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BAYCHESTER AVE-TILLOTSON,5305.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,34TH STREET - PENN STATION,43229.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MORGAN AVENUE-HARRISON PL,11346.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WILSON AVENUE-MOFFAT STREET,7609.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,163RD ST & AMSTERDAM AVE,6387.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FRANKLIN AVENUE-FULTON ST,7513.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NORTHERN BLVD-BROADWAY,11878.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BROADWAY - UNION AVENUE,8872.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,2ND AVENUE-HOUSTON STREET,18703.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,YORK STREET-JAY STREET,13203.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,57TH STREET-6TH AVENUE,14114.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,21ST STREET-QUEENSBRIDGE,15166.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,RECTOR STREET-GREENWICH ST,4434.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WTC-CORTLANDT ST,7213.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,238TH STREET-BROADWAY,7066.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,138TH ST-GRAND CONCOURSE,3310.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MT EDEN AVENUE-JEROME AVE,9667.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,176TH STREET-JEROME AVENUE,9661.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,111TH STREET-ROOSEVELT AVE,25914.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BOWERY STREET-DELANCEY ST,3481.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WEST 6TH STREET-SURF AVENUE,5202.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BUSHWICK AVENUE-ABERDEEN ST,4012.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,103RD ST-CENTRAL PARK WEST,5732.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,155TH STREET-8TH AVENUE,5898.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FLUSHING AVENUE-MARCY AVE,5042.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LAFAYETTE AV-WASHINGTON AV,5162.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FULTON STREET-LAFAYETTE AV,7719.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,63RD STREET-LEXINGTON AVE,23758.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CANAL STREET-VARICK STREET,4084.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,18TH STREET-7TH AVENUE,6002.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SPRING STREET-LAFAYETTE ST,9717.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,111TH STREET-LENOX AVENUE,10321.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,116TH STREET-LENOX AVENUE,13335.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WHITLOCK AVE-WESTCHESTER AV,3837.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ZEREGA AVE-WESTCHESTER AVE,4175.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,52ND STREET-ROOSEVELT AVE,10568.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WILLETS PT BLVD-ROOSEVELT,4866.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MORRIS PARK-PAULDING AVENUE,3953.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,3RD AVENUE-14TH STREET,8638.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,155TH STREET-ST NICHOLAS AV,3429.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,135TH STREET-ST NICHOLAS AV,6361.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,116TH STREET-8TH AVENUE,8761.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,110TH STREET-8TH AVENUE,9298.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,GASTON AVENUE-BEACH 67TH ST,6891.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,STRAITON AVE-BEACH 60TH ST,4448.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FRANK AVENUE-BEACH 44TH ST,1512.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EDGEMERE-BEACH 36TH STREET,2049.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,36TH STREET-NORTHERN BLVD,4418.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,65TH STREET-BROADWAY,5746.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,75TH AVENUE-QUEENS BLVD,4023.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,VAN WYCK BLVD-METROPOLITAN,8759.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FRANKLIN STREET-WEST BWAY,3639.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,145TH STREET-LENOX AVENUE,3680.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,148TH STREET-LENOX AVENUE,3956.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,COURT SQ,6678.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,69TH STREET-ROOSEVELT AVE,9504.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ATLANTIC AV-VAN SINDEREN AV,2721.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SUTTER AVE-VAN SINDEREN AVE,5581.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LIVONIA AVE-VAN SINDEREN AV,4777.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HEWES STREET-BROADWAY,5517.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LORIMER STREET-BROADWAY,6712.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,104TH STREET-LIBERTY AVENUE,3006.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,109TH STREET-LIBERTY AVENUE,3963.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LEFFERTS BLVD-LIBERTY AVE,12644.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NORTH CONDUIT AVE-COHANCEY,1250.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BEACH 25TH STREET-WAVECREST,3436.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,COURT SQ-23 ST,16002.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,21ST STREET-JACKSON AVENUE,2679.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PELHAM PKWY-WHITE PLAINS RD,11044.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ALLERTON AV-WHITE PLAINS RD,7028.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BURKE AVE-WHITE PLAINS ROAD,4394.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,GUNHILL RD-WHITE PLAINS RD,7954.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,219TH ST-WHITE PLAINS ROAD,4088.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,225TH ST-WHITE PLAINS ROAD,4604.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,233RD ST-WHITE PLAINS ROAD,6795.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,9TH AVENUE-39TH STREET,11164.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FORT HAMILTON PKWY-45TH ST,7876.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,71ST STREET-NEW UTRECHT AVE,9210.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,79TH STREET-17TH AVENUE,9057.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,18TH AVENUE-86TH STREET,10878.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,20TH AVENUE-86TH STREET,9072.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BAY PARKWAY-86TH STREET,13653.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NEW LOTS AV-VAN SINDEREN AV,7765.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EAST 105TH ST-FARRAGUT ROAD,5986.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FLUSHING AVE-BROADWAY,13848.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MYRTLE AVENUE-BROADWAY,15714.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,KOSCIUSZKO STREET-BROADWAY,7969.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,GATES AVENUE-BROADWAY,10659.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HALSEY STREET-BROADWAY,9670.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,GRANT AVENUE-PITKIN AVENUE,10069.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HUDSON STREET-78TH STREET,6937.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BOYD STREET-88TH STREET,5119.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ROCKAWAY BLVD-LIBERTY AVE,15043.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,174TH STREET-SOUTHERN BLVD,9318.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EAST TREMONT AVENUE-178 ST,10018.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EAST 180TH ST-MORRIS PARK,16129.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BRONX PARK EAST,3455.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,8TH AVENUE-62ND STREET,15671.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FORT HAMILTON PARKWAY-62ND,9607.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,18TH AVENUE-62ND STREET,8786.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,20TH AVENUE-62ND STREET,5925.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BAY PARKWAY-66TH STREET,12609.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,KINGS HIGHWAY-WEST 7TH ST,9257.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AVENUE U-WEST 7TH STREET,6086.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,86TH STREET-AVENUE V,4567.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NEW UTRECHT AVENUE-62ND ST,8522.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,25TH AVENUE-86TH STREET,6740.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BAY 50TH STREET-STILLWELL,3945.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CENTRAL AVE-MYRTLE AVE,6066.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SENECA AVENUE-PALMETTO ST,5497.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FOREST AVENUE-PUTNAM AVENUE,7759.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FRESH POND ROAD-68TH AVENUE,10993.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,JACKSON AVENUE-WESTCHESTER,7268.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PROSPECT AVENUE-WESTCHESTER,10359.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,INTERVALE 163RD STREET,4788.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SIMPSON ST-WESTCHESTER AVE,13491.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,FREEMAN ST-SOUTHERN BLVD,6676.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PARK PLACE-FRANKLIN AVENUE,2284.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BOTANIC GARDEN-FRANKLIN AVE,1476.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,KNICKERBOCKER AVE-MYRTLE AV,7100.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HOWARD BEACH-159TH AVE,2399.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BROAD CHANNEL-NOEL ROAD,532.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HOLLAND-BEACH 90TH STREET,3438.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PLAYLAND-BEACH 98TH STREET,1597.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SEASIDE BEACH-105TH STREET,1626.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ROCKAWAY PARK-BEACH 116TH,2990.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,DITMAS AVE-MCDONALD AVE,5868.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AVENUE I-MCDONALD AVENUE,2661.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MCDONALD AVE-22ND AVE,1819.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AVENUE N-MCDONALD AVENUE,4408.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AVENUE P-MCDONALD AVENUE,4024.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AVENUE U-MCDONALD AVENUE,2832.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NEPTUNE AVE-MCDONALD AVENUE,1988.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MIDDLETOWN ROAD-WESTCHESTER,3050.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BUHRE AVE-WESTCHESTER AVE,6425.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PELHAM BAY PARK-BRUCKNER BL,12082.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PELHAM PKWY-ESPLANADE,4678.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,DYRE AVENUE-LIGHT STREET,7955.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CHAUNCEY STREET-ROCKAWAY AV,5425.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ALABAMA AVENUE-FULTON ST,4105.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,VAN SICLEN AVENUE-FULTON ST,5415.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CLEVELAND STREET-FULTON ST,5263.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,NORWOOD AVENUE-FULTON ST,5531.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CRESCENT STREET-FULTON ST,7870.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,RALPH AVENUE-FULTON STREET,8832.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,ROCKAWAY AVE-HOPKINSON AVE,8452.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LIBERTY AVE-PENNSYLVANIA AV,3977.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,VAN SICLEN AVE-PITKIN AVE,5444.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,SHEPHERD AVE-PITKIN AVE,5317.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,170TH STREET-GRAND CONC.,11190.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,238TH ST-WHITE PLAINS ROAD,4376.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,138TH STREET-3RD AVE,14696.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BROOK AVENUE-138TH STREET,11053.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CYPRESS AVENUE-138TH STREET,5750.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EAST 143RD ST-SOUTHERN BLVD,1846.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,EAST 149TH ST-SOUTHERN BLVD,9101.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,LONGWOOD AVE-SOUTHERN BLVD,5561.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,WINTHROP ST-NOSTRAND AVE,11521.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,72ND STREET & BROADWAY,42132.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,HOYT STREET-FULTON STREET,2885.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,MARCY AVENUE-BROADWAY,14239.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,BROADWAY LAFAYETTE-BLEECKER,21078.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CANAL STREET-BROADWAY,13550.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,CANAL ST-LAFAYETTE ST EAST,18124.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AQUEDUCT RACE TRACK,234.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,RI TRAMWAY (MANHATTAN),8122.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,RI TRAMWAY (ROOSEVELT),8773.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AIRTRAIN @ HOWARD BEACH,4997.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,AIRTRAIN JAMAICA CENTER 1,14446.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH WORLD TRADE CNTR,36971.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH THIRTY THIRD ST,19503.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH TWENTY THIRD ST,3976.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH EXCHANGE PLACE,7824.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH HARRISON,4998.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH 14TH STREET,6472.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH PAVONIA/NEWPORT,6225.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH 9TH STREET,3009.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH CHRISTOPHER ST,3082.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH NEWARK,23682.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH HOBOKEN,11190.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH GROVE ST,10221.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,PA-PATH JOURNAL SQUARE,22098.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,72ND STREET - 2 AVENUE,41389.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,86TH STREET - 2 AVENUE,26894.0
2020-07-25T00:00:00.000,2020-07-31T00:00:00.000,96TH STREET - 2 AVENUE,24267.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WHITEHALL STREET,24660.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CYPRESS HILLS,2598.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,75TH STREET & ELDERTS LANE,6894.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,85TH STREET & FOREST PKWAY,7511.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WOODHAVEN BOULEVARD,8552.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,104TH STREET,5023.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,111TH STREET,3738.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,121ST STREET,3765.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,42ND STREET & 8TH AVENUE,106680.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,34TH STREET & 8TH AVENUE,72394.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FULTON STREET,54101.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FIFTH AVENUE,17417.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,LEXINGTON AVENUE,36041.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ROOSEVELT AVE/JACKSON HTS,101030.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,179TH STREET & HILLSIDE AVE,32574.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,47-50 STREETS/ROCKEFELLER,52215.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,42ND STREET & 6TH AVENUE,34306.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,34TH STREET & 6TH AVENUE,125928.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SUTPHIN BOULEVARD,37012.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JAMAICA CENTER-PARSONS BLVD,56131.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WALL STREET,27333.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FULTON & WILLIAM STREETS,23018.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PARK PLACE,33326.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CHAMBERS STREET,12586.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,34TH STREET & 7TH AVENUE,24905.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,42ND STREET/TIMES SQUARE,75479.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,125TH STREET & BROADWAY,9110.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,168TH STREET & BROADWAY,36543.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,DYCKMAN STREET,13102.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,207TH STREET,8853.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,215TH STREET,1983.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,225TH STREET,7445.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,231ST STREET,13811.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BOWLING GREEN & BATTERY PL,15952.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BOWLING GREEN & BROADWAY,3955.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BROOKLYN BRIDGE,18881.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,42ND STREET & GRAND CENTRAL,83503.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,42ND STREET & 3RD AVENUE,10792.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,51ST STREET & LEXINGTON AVE,12005.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,59TH STREET & LEXINGTON AVE,59555.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,WOODLAWN ROAD,11380.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,149TH STREET & 3RD AVENUE,32061.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FIFTH AVENUE & 42ND STREET,12739.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,MAIN STREET,87209.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NEVINS STREET,12162.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BARCLAYS CENTER,51521.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BERGEN STREET,3576.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,GRAND ARMY PLAZA,7156.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,EASTERN PARKWAY,3658.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NOSTRAND AVENUE,5187.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,UTICA AVENUE,41980.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SUTTER AVENUE,11990.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,SARATOGA AVENUE,9962.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ROCKAWAY AVENUE,7695.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JUNIUS STREET,3298.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PENNSYLVANIA AVENUE,7974.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,VAN SICLEN AVENUE,4945.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,NEW LOTS AVENUE,9700.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ST GEORGE TERMINAL,7878.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,34TH STREET - HUDSON YARDS,16359.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,FIFTH AVENUE & 60TH STREET,17334.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,57TH STREET & 7TH AVENUE,29358.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,49TH STREET & 7TH AVENUE,14118.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,28TH STREET & BROADWAY,9844.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,23RD STREET & 5TH AVENUE,15727.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,59TH STREET/COLUMBUS CIRCLE,64954.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,8TH STREET & BROADWAY,11032.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,PRINCE STREET & BROADWAY,10181.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CITY HALL,4383.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CORTLANDT STREET,13057.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JAY ST-METROTECH,34746.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,39TH AVENUE & 31ST STREET,3560.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,36TH AVENUE & 31ST STREET,9200.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,BROADWAY & 31ST STREET,15477.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,30TH AVENUE & 31ST STREET,19479.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,ASTORIA BLVD & 31ST STREET,11941.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,DITMARS BLVD & 31ST STREET,21425.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,82ND STREET-JACKSON HEIGHTS,27118.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,JUNCTION BLVD-ROOSEVELT AVE,52005.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,CHURCH AVENUE,28158.0
2020-08-01T00:00:00.000,2020-08-07T00:00:00.000,DEKALB AVENUE,25724.0
